mode,eigval
1030,2.246662e+02
1031,2.248375e+02
1032,2.250678e+02
1033,2.253619e+02
1034,2.257824e+02
1035,2.260668e+02
1036,2.261561e+02
1037,2.265712e+02
1038,2.269228e+02
1039,2.270639e+02
1040,2.276716e+02
1041,2.278775e+02
1042,2.279597e+02
1043,2.284042e+02
1044,2.288109e+02
1045,2.289825e+02
1046,2.292609e+02
1047,2.296752e+02
1048,2.299555e+02
1049,2.302926e+02
1050,2.305822e+02
1051,2.307422e+02
1052,2.309628e+02
1053,2.312785e+02
1054,2.317681e+02
1055,2.319729e+02
1056,2.323056e+02
1057,2.323930e+02
1058,2.327796e+02
1059,2.329474e+02
1060,2.332194e+02
1061,2.335604e+02
1062,2.340230e+02
1063,2.345663e+02
1064,2.347838e+02
1065,2.350437e+02
1066,2.353239e+02
1067,2.353750e+02
1068,2.359519e+02
1069,2.363757e+02
1070,2.364830e+02
1071,2.368095e+02
1072,2.370267e+02
1073,2.375212e+02
1074,2.378837e+02
1075,2.383575e+02
1076,2.385138e+02
1077,2.387690e+02
1078,2.392050e+02
1079,2.394582e+02
1080,2.395650e+02
1081,2.399576e+02
1082,2.405594e+02
1083,2.409604e+02
1084,2.411446e+02
1085,2.416505e+02
1086,2.419218e+02
1087,2.420035e+02
1088,2.425565e+02
1089,2.426380e+02
1090,2.431261e+02
1091,2.434529e+02
1092,2.437284e+02
1093,2.443472e+02
1094,2.446348e+02
1095,2.449084e+02
1096,2.452608e+02
1097,2.453789e+02
1098,2.455214e+02
1099,2.463482e+02
1100,2.468157e+02
1101,2.469638e+02
1102,2.474083e+02
1103,2.477150e+02
1104,2.482940e+02
1105,2.485017e+02
1106,2.490402e+02
1107,2.492284e+02
1108,2.496759e+02
1109,2.498969e+02
1110,2.502334e+02
1111,2.502909e+02
1112,2.508489e+02
1113,2.515232e+02
1114,2.520710e+02
1115,2.522910e+02
1116,2.525647e+02
1117,2.529936e+02
1118,2.533961e+02
1119,2.539107e+02
1120,2.540086e+02
1121,2.542578e+02
1122,2.548297e+02
1123,2.551964e+02
1124,2.552911e+02
1125,2.558286e+02
1126,2.560531e+02
1127,2.563122e+02
